volume_frio_diario,volume_frio_acumulado,frio_1_kwh,frio_2_kwh,total_frio_diario,total_frio_acumulado,co2_1_kwh,co2_2_kwh,acm_co2_1,acm_co2_2,total_co2_acumulado,volume_ar_diario,volume_ar_acumulado,ar_1_kwh,ar_2_kwh,total_co2_diario_ar,total_caldeira_diario,total_caldeira_acumulado,data,consumo_utilidades_diario,consumo_utilidades_acumulado,total_co2_acumulado_ar,volume_etanol_3.5g_m3,volume_etanol_0g_m3,total_torres_diario,total_torres_acumulado
21376.0,528275.0,8964.0,6273.0,22513.0,543827.7000000001,7922.0,11687.0,168478.1,262454.30000000005,430932.4,1993.0,28061.0,4411.0,786.0,5197.0,2784.0,57387.2,2020-11-24,200701.1,2895362.7,110187.99999999999,4834.0,16542.0,1729.0,40053.7
22709.0,550984.0,10454.0,6888.0,26284.0,570111.7000000001,6013.0,12851.0,174491.1,275305.30000000005,449796.4,1097.0,29158.0,3909.0,811.0,4720.0,3282.0,60669.2,2020-11-25,211025.1,3106387.8000000003,114907.99999999999,5565.0,17144.0,2248.0,42301.7
21615.0,572599.0,7791.0,9470.0,25302.0,595413.7000000001,5320.0,11878.0,179811.1,287183.30000000005,466994.4,1173.0,30331.0,3837.0,836.0,4673.0,2953.0,63622.2,2020-11-26,214853.1,3321240.9000000004,119580.99999999999,5306.0,16309.0,2114.0,44415.7
22798.0,595397.0,9180.0,10755.0,28822.0,624235.7000000001,6736.0,13419.0,186547.1,300602.30000000005,487149.4,2344.0,32675.0,4532.0,802.0,5334.0,2643.0,66265.2,2020-11-27,226040.1,3547281.0000000005,124914.99999999999,5710.0,17088.0,2694.0,47109.7
23135.0,618532.0,9733.0,10590.0,29132.0,653367.7000000001,6613.0,13380.0,193160.1,313982.30000000005,507142.4,2336.0,35011.0,4571.0,858.0,5429.0,2610.0,68875.2,2020-11-28,232877.1,3780158.1000000006,130343.99999999999,5645.0,17490.0,2546.0,49655.7
23809.0,642341.0,10341.0,11784.0,32405.0,685772.7000000001,6708.0,13858.0,199868.1,327840.30000000005,527708.4,573.0,35584.0,3578.0,878.0,4456.0,2599.0,71474.2,2020-11-29,242403.1,4022561.2000000007,134800.0,5716.0,18093.0,3075.0,52730.7
19614.0,661955.0,9925.0,5440.0,23247.0,709019.7000000001,7254.0,12238.0,207122.1,340078.30000000005,547200.4,1866.0,37450.0,4356.0,754.0,5110.0,2234.0,73708.2,2020-11-30,239604.1,4262165.300000001,139910.0,5087.0,14527.0,1891.0,54621.7
19179.0,19179.0,9486.0,5581.0,21675.0,21675.0,8230.0,10098.0,8230.0,10098.0,18328.0,429.0,429.0,3490.0,850.0,4340.0,2275.0,2275.0,2020-12-01,38220.0,38220.0,4340.0,4950.0,14229.0,1700.0,1700.0
20538.0,39717.0,11348.0,6653.1,27416.199999999997,49091.2,6431.7,13517.0,14661.7,23615.0,38276.7,1481.0,1910.0,4101.9,964.6,5066.5,2096.9,4371.9,2020-12-02,51688.2,89908.2,9406.5,4903.0,15635.0,2446.9,4146.9
21073.0,60790.0,7861.9,8081.3,24892.100000000002,73983.3,7361.5,12725.6,22023.2,36340.6,58363.8,2041.0,3951.0,3776.7,2238.3,6015.0,2342.2,6714.099999999999,2020-12-03,57767.3,147675.5,15421.5,5616.0,15457.0,2494.8,6641.7
20141.0,80931.0,10867.5,6500.3,26769.399999999998,100752.7,6260.2,14482.3,28283.4,50822.899999999994,79106.29999999999,3157.0,7108.0,5080.7,878.4,5959.099999999999,3208.8,9922.9,2020-12-04,66624.5,214300.0,21380.6,5384.0,14757.0,2403.8,9045.5
18331.0,99262.0,9117.0,5148.0,22334.0,123086.7,6788.0,12610.0,35071.4,63432.899999999994,98504.29999999999,2284.0,9392.0,4541.0,781.0,5322.0,2673.0,12595.9,2020-12-05,67288.4,281588.4,26702.6,4766.0,13565.0,1888.0,10933.5
19075.0,118337.0,9640.0,5076.0,22315.0,145401.7,7392.0,10920.0,42463.4,74352.9,116816.29999999999,233.0,9625.0,3321.0,780.0,4101.0,2109.0,14704.9,2020-12-06,73233.4,354821.80000000005,30803.6,5122.0,13953.0,2245.0,13178.5
15715.0,134052.0,5891.7,5130.2,15328.0,160729.7,7380.5,7966.6,49843.9,82319.5,132163.4,861.0,10486.0,3660.5,751.1,4411.6,1796.9,16501.8,2020-12-07,72493.8,427315.60000000003,35215.2,3987.0,11728.0,1113.4,14291.9
19578.0,153630.0,7472.9,9499.0,24865.5,185595.2,5454.0,12443.0,55297.9,94762.5,150060.4,2114.0,12600.0,4549.4,830.0,5379.4,2486.9,18988.7,2020-12-08,90368.1,517683.70000000007,40594.6,4873.0,14705.0,2338.4,16630.3
20792.0,174422.0,9854.6,10200.4,26797.5,212392.7,5876.4,11270.3,61174.3,106032.8,167207.1,2093.0,14693.0,4527.8,819.3,5347.1,2545.7,21534.4,2020-12-09,98752.8,616436.5000000001,45941.7,5183.0,15609.0,2888.2,19518.5
21617.0,196039.0,12052.8,6814.2,27733.9,240126.6,6382.3,12917.2,67556.6,118950.0,186506.6,1178.0,15871.0,4050.3,817.3,4867.6,2222.2,23756.600000000002,2020-12-10,105096.0,721532.5000000001,50809.299999999996,5476.0,16141.0,2715.7,22234.2
19685.0,215724.0,10254.0,5311.0,23666.699999999997,263793.3,4854.3,13137.1,72410.90000000001,132087.1,204498.0,3171.0,19042.0,5035.4,861.9,5897.299999999999,2927.0,26683.600000000002,2020-12-11,106963.2,828495.7000000001,56706.59999999999,5466.0,14219.0,2061.3,24295.5
19372.0,235096.0,10287.5,5264.9,23360.800000000003,287154.1,5085.1,13026.5,77496.00000000001,145113.6,222609.60000000003,3409.0,22451.0,5218.1,836.0,6054.1,2319.6,29003.2,2020-12-12,111187.00000000001,939682.7000000001,62760.69999999999,5637.0,13735.0,1956.5,26252.0
19504.0,254600.0,10187.4,5256.7,17130.699999999997,304284.8,7566.7,5053.0,85062.70000000001,150166.6,235229.30000000002,1999.0,24450.0,3366.4,878.7,4245.1,2691.8,31695.0,2020-12-13,111197.20000000001,1050879.9000000001,67005.79999999999,5157.0,14347.0,2066.9,28318.9
17652.0,272252.0,9804.0,4895.3,21169.399999999998,325454.2,7095.0,9767.3,92157.70000000001,159933.9,252091.6,273.0,24723.0,3297.2,796.2,4093.3999999999996,2145.1,33840.1,2020-12-14,121307.0,1172186.9000000001,71099.19999999998,4822.0,12830.0,1741.4,30060.300000000003
19457.0,291709.0,10138.5,5811.8,23993.499999999996,349447.7,5918.8,13015.9,98076.50000000001,172949.8,271026.3,2976.0,27699.0,4972.7,889.6,5862.3,3158.4,36998.5,2020-12-15,133036.2,1305223.1,76961.49999999999,4868.0,14589.0,1945.5,32005.800000000003
20279.0,311988.0,9545.8,7516.4,26052.099999999995,375499.8,5114.8,14072.6,103191.30000000002,187022.4,290213.7,3172.0,30871.0,5082.7,827.9,5910.599999999999,2374.6,39373.1,2020-12-16,139861.6,1445084.7000000002,82872.09999999999,4960.0,15319.0,2333.0,34338.8
22186.0,334174.0,8745.0,11356.0,30013.199999999997,405513.0,6076.8,13280.1,109268.10000000002,200302.5,309570.60000000003,304.0,31175.0,3367.9,848.1,4216.0,2221.9,41595.0,2020-12-17,148556.2,1593640.9000000001,87088.09999999999,5107.0,17079.0,2837.0,37175.8
23102.0,357276.0,9644.6,9232.5,29329.6,434842.6,6493.6,15143.6,115761.70000000003,215446.1,331207.80000000005,3576.0,34751.0,4691.1,888.1,5579.200000000001,2923.0,44518.0,2020-12-18,156120.70000000004,1749761.6,92667.29999999999,5044.0,18058.0,2527.2,39703.0
22578.0,379854.0,10295.8,10623.7,30606.399999999998,465449.0,7336.8,14004.6,123098.50000000003,229450.7,352549.20000000007,1588.0,36339.0,4317.7,863.6,5181.3,2390.9,46908.9,2020-12-19,164102.7,1913864.3,97848.59999999999,5778.0,16800.0,2825.6,42528.6
21941.0,401795.0,10755.0,7049.0,26840.0,492289.0,8022.0,12380.0,131120.50000000003,241830.7,372951.20000000007,188.0,36527.0,3344.0,813.0,4157.0,2232.0,49140.9,2020-12-20,167220.50000000003,2081084.8,102005.59999999999,5829.0,16112.0,2871.0,45399.6
19994.0,421789.0,7650.7,6950.4,20709.5,512998.5,8571.8,8727.0,139692.30000000002,250557.7,390250.0,191.0,36718.0,2618.6,708.2,3326.8,1866.6,51007.5,2020-12-21,167826.7,2248911.5,105332.4,5697.0,14297.0,2231.5,47631.1
18019.0,439808.0,8921.4,5787.0,18976.2,531974.7,7619.3,8918.1,147311.6,259475.80000000002,406787.4,2376.0,39094.0,4650.3,768.6,5418.900000000001,2218.6,53226.1,2020-12-22,176043.1,2424954.6,110751.29999999999,5814.0,12205.0,2117.8,49748.9
18798.0,458606.0,9911.9,6483.4,25509.8,557484.5,5954.6,15048.8,153266.2,274524.60000000003,427790.80000000005,4958.0,44052.0,5934.3,844.5,6778.8,2112.7,55338.799999999996,2020-12-23,190243.3,2615197.9,117530.09999999999,4515.0,14283.0,2575.8,52324.700000000004
20986.0,479592.0,9982.3,6631.4,25209.999999999996,582694.5,3966.1,13036.5,157232.30000000002,287561.10000000003,444793.4,1984.0,46036.0,4440.2,783.9,5224.099999999999,2180.4,57519.2,2020-12-24,192296.6,2807494.5,122754.2,5466.0,15520.0,2449.8,54774.50000000001
21453.0,501045.0,8968.6,5961.2,22533.799999999996,605228.3,5968.3,10677.9,163200.6,298239.00000000006,461439.6000000001,30.0,46066.0,3073.9,696.0,3769.9,1960.1,59479.299999999996,2020-12-25,193512.9,3001007.4,126524.09999999999,5623.0,15830.0,2048.5,56823.00000000001
22557.0,523602.0,10100.7,6262.4,24884.199999999997,630112.5,6973.1,11965.5,170173.7,310204.50000000006,480378.20000000007,337.0,46403.0,3444.4,804.2,4248.6,2428.6,61907.899999999994,2020-12-26,203940.90000000002,3204948.3,130772.7,5440.0,17117.0,2205.8,59028.80000000001
22228.0,545830.0,10498.7,6310.1,25446.000000000004,655558.5,6777.1,13115.2,176950.80000000002,323319.70000000007,500270.5000000001,2179.0,48582.0,4478.0,773.5,5251.5,2816.2,64724.09999999999,2020-12-27,212421.2,3417369.5,136024.2,5430.0,16798.0,1956.7,60985.50000000001
21206.0,567036.0,9753.6,6192.1,24034.300000000003,679592.8,6451.3,12507.7,183402.1,335827.4000000001,519229.5000000001,1923.0,50505.0,4419.1,795.5,5214.6,2477.0,67201.09999999999,2020-12-28,217005.7,3634375.2,141238.80000000002,4875.0,16331.0,1877.7,62863.200000000004
20428.0,587464.0,8842.9,5097.2,20160.899999999998,699753.7000000001,7329.3,9440.7,190731.4,345268.1000000001,535999.5000000001,114.0,50619.0,3219.9,693.2,3913.1000000000004,1858.6,69059.7,2020-12-29,217977.4,3852352.6,145151.90000000002,5494.0,14934.0,1313.4,64176.600000000006
21000.0,608464.0,10423.0,9126.7,28095.800000000003,727849.5000000001,5029.1,13635.7,195760.5,358903.8000000001,554664.3,3318.0,53937.0,5089.6,871.0,5960.6,2706.7,71766.4,2020-12-30,235146.59999999998,4087499.2,151112.50000000003,5565.0,15435.0,2623.0,66799.6
20079.0,628543.0,9852.1,9374.6,27377.3,755226.8000000002,4703.5,11913.4,200464.0,370817.2000000001,571281.2000000002,788.0,54725.0,3762.8,875.1,4637.900000000001,2311.2,74077.59999999999,2020-12-31,237305.4,4324804.600000001,155750.40000000002,4970.0,15109.0,2515.0,69314.6
20221.0,20221.0,8679.8,9026.7,26472.2,26472.2,6509.4,11471.3,6509.4,11471.3,17980.7,5.0,5.0,2705.6,862.2,3567.8,2252.4,2252.4,2021-01-01,41302.5,41302.5,3567.8,4893.0,15328.0,2500.7,2500.7
20286.0,40507.0,6758.1,10819.3,24485.1,50957.3,8099.3,10100.1,14608.7,21571.4,36180.1,128.0,133.0,3192.4,807.4,3999.8,2211.1,4463.5,2021-01-02,47383.8,88686.3,7567.6,4917.0,15369.0,2079.1,4579.8
24296.0,64803.0,10277.0,8161.8,27500.4,78457.7,8194.3,12136.6,22803.0,33708.0,56511.0,73.0,206.0,3075.0,828.7,3903.7,2825.8,7289.3,2021-01-03,59918.2,148604.5,11471.3,6707.0,17589.0,2885.3,7465.1
21541.0,86344.0,7437.0,6349.8,20686.5,99144.2,7829.2,10974.8,30632.2,44682.8,75315.0,1297.0,1503.0,4075.1,792.3,4867.4,2681.8,9971.1,2021-01-04,60633.2,209237.7,16338.7,5701.0,15840.0,1765.3,9230.4
19800.0,106144.0,7882.0,5600.5,19832.7,118976.9,7028.2,10445.5,37660.4,55128.3,92788.7,1244.0,2747.0,4095.3,799.9,4895.2,2502.7,12473.8,2021-01-05,66473.6,275711.3,21233.9,4828.0,14972.0,1582.6,10813.0
22187.0,128331.0,8908.2,10666.1,27471.8,146448.7,5276.9,11723.4,42937.3,66851.7,109789.0,818.0,3565.0,3825.9,866.6,4692.5,2946.7,15420.5,2021-01-06,80435.4,356146.7,25926.4,5277.0,16910.0,2387.1,13200.1
21399.0,149730.0,9149.8,7039.6,25314.2,171762.9,5358.8,12686.0,48296.1,79537.7,127833.8,519.0,4084.0,3561.2,855.2,4416.4,2905.9,18326.4,2021-01-07,83804.3,439951.0,30342.8,5694.0,15705.0,2871.7,16071.8
23448.0,173178.0,10497.5,8002.8,27430.4,199193.3,6798.7,12878.9,55094.8,92416.6,147511.4,1205.0,5289.0,3948.8,807.7,4756.5,2652.7,20979.1,2021-01-08,92553.6,532504.6,35099.3,6029.0,17419.0,2619.2,18691.0
23722.0,196900.0,9743.8,7232.0,24271.3,223464.6,7752.5,10873.8,62847.3,103290.4,166137.7,562.0,5851.0,3578.3,794.1,4372.4,2721.6,23700.7,2021-01-09,96092.7,628597.3,39471.7,6248.0,17474.0,1880.1,20571.1
22938.0,219838.0,8044.1,8288.0,23491.4,246956.0,5535.9,10273.7,68383.2,113564.1,181947.3,109.0,5960.0,3114.4,805.4,3919.8,2361.4,26062.1,2021-01-10,99827.8,728425.1,43391.5,5151.0,17787.0,1672.0,22243.1
22830.0,242668.0,7030.0,6349.4,20348.7,267304.7,4817.9,11020.1,73201.1,124584.2,197785.3,1419.0,7379.0,4050.8,696.3,4747.1,2438.9,28501.0,2021-01-11,102267.4,830692.5,48138.6,5919.0,16911.0,1531.6,23774.7
21246.0,263914.0,8573.7,9587.9,25891.1,293195.8,5103.4,12379.5,78304.5,136963.7,215268.2,817.0,8196.0,4650.0,931.6,5581.6,2649.1,31150.1,2021-01-12,115260.7,945953.2,53720.2,5347.0,15899.0,2834.4,26609.1
22566.0,286480.0,10551.4,14888.2,34537.6,327733.4,3391.8,13873.3,81696.3,150837.0,232533.3,2583.0,10779.0,4775.3,853.2,5628.5,2977.2,34127.3,2021-01-13,127918.6,1073871.8,59348.7,5870.0,16696.0,3079.0,29688.1
23604.0,310084.0,9417.0,9466.0,23243.0,350976.4,2958.0,8774.0,84654.3,159611.0,244265.3,1848.0,12627.0,4414.0,762.0,5176.0,2689.0,36816.3,2021-01-14,117342.3,1191214.1,64524.7,6075.0,17529.0,1580.0,31268.1
24030.0,334114.0,9785.3,11634.8,28241.1,379217.5,4941.8,10524.8,89596.1,170135.8,259731.9,872.0,13499.0,3703.8,821.4,4525.2,3286.1,40102.4,2021-01-15,127683.9,1318898.0,69049.9,6141.0,17889.0,2035.4,33303.5
22425.0,356539.0,9177.7,10059.5,25692.2,404909.7,5475.9,11348.3,95072.0,181484.1,276556.1,2799.0,16298.0,4893.3,817.2,5710.5,3091.7,43194.1,2021-01-16,131684.2,1450582.2,74760.4,5504.0,16921.0,2117.8,35421.3
20974.0,377513.0,8411.6,9197.2,25870.1,430779.8,6043.5,11105.6,101115.5,192589.7,293705.2,32.0,16330.0,2844.3,844.8,3689.1,2632.6,45826.7,2021-01-17,135652.0,1586234.2,78449.5,5328.0,15646.0,2344.7,37766.0
19554.0,397067.0,8145.2,6450.0,19847.0,450626.8,7041.7,8270.9,108157.2,200860.6,309017.8,33.0,16363.0,3019.1,687.1,3706.2,2057.3,47884.0,2021-01-18,134931.8,1721166.0,82155.7,5027.0,14527.0,1164.1,38930.1
17104.0,414171.0,6269.4,6271.9,15672.9,466299.7,6752.6,6800.3,114909.8,207660.9,322570.7,586.0,16949.0,3668.7,607.1,4275.8,2170.6,50054.6,2021-01-19,138096.2,1859262.2,86431.5,4588.0,12516.0,1067.1,39997.2
17363.0,431534.0,3895.3,7632.2,16623.0,482922.7,6241.9,8393.6,121151.7,216054.5,337206.2,205.0,17154.0,3298.1,591.0,3889.1,2018.9,52073.5,2021-01-20,144648.5,2003910.7,90320.6,5219.0,12144.0,965.8,40963.0
17516.0,449050.0,4778.5,6111.8,15872.1,498794.8,3525.3,7778.9,124677.0,223833.4,348510.4,69.0,17223.0,2797.1,539.7,3336.8,1905.8,53979.3,2021-01-21,146834.0,2150744.7,93657.4,4711.0,12805.0,1042.3,42005.3
16594.0,465644.0,5266.9,7389.4,14149.0,512943.8,1323.8,5507.0,126000.8,229340.4,355341.2,1141.0,18364.0,4014.3,528.8,4543.1,1866.7,55846.0,2021-01-22,147416.0,2298160.7,98200.5,4864.0,11730.0,856.4,42861.7
16644.0,482288.0,5729.4,9244.0,16455.1,529398.9,640.5,5736.3,126641.3,235076.7,361718.0,1688.0,20052.0,4254.6,665.6,4920.2,2605.9,58451.9,2021-01-23,151643.7,2449804.4,103120.7,4286.0,12358.0,1021.2,43882.9
18097.0,500385.0,1631.4,13044.3,19902.4,549301.3,2225.1,8324.0,128866.4,243400.7,372267.1,94.0,20146.0,3097.3,695.0,3792.3,2410.8,60862.7,2021-01-24,156581.3,2606385.7,106913.0,4206.0,13891.0,1609.4,45492.3
20468.0,520853.0,4396.6,10126.6,20442.4,569743.7,3023.2,9767.9,131889.6,253168.6,385058.2,802.0,20948.0,3848.7,678.1,4526.8,2801.0,63663.7,2021-01-25,161434.2,2767819.9,111439.8,4922.0,15546.0,1774.4,47266.7
19845.0,540698.0,6485.1,8121.3,22019.3,591763.0,4015.9,11545.4,135905.5,264714.0,400619.5,1277.0,22225.0,4132.5,720.1,4852.6,2632.3,66296.0,2021-01-26,166968.2,2934788.1,116292.4,5119.0,14726.0,1558.5,48825.2
16329.0,557027.0,176.7,12561.7,17068.6,608831.6,5863.9,8526.2,141769.4,273240.2,415009.6,1357.0,23582.0,4196.0,612.0,4808.0,2449.2,68745.2,2021-01-27,167199.5,3101987.6,121100.4,3795.0,12534.0,1104.3,49929.5
19997.0,577024.0,2107.8,13256.6,22425.6,631257.2,7285.2,11150.2,149054.6,284390.4,433445.0,1152.0,24734.0,4089.0,737.8,4826.8,2650.3,71395.5,2021-01-28,180518.3,3282505.9,125927.2,5398.0,14599.0,1561.0,51490.5
20645.0,597669.0,2600.7,14544.1,25577.6,656834.8,5846.4,12575.8,154901.0,296966.2,451867.2,1308.0,26042.0,4143.0,705.5,4848.5,2526.5,73922.0,2021-01-29,189663.9,3472169.8,130775.7,5200.0,15445.0,1810.3,53300.8
19841.0,617510.0,2157.0,13170.0,22225.0,679059.8,6108.0,11199.0,161009.0,308165.2,469174.2,1688.0,27730.0,4301.0,617.0,4918.0,2531.0,76453.0,2021-01-30,192537.0,3664706.8,135693.7,5004.0,14837.0,1854.0,55154.8
16816.0,634326.0,2930.0,6439.0,14938.0,693997.8,6964.0,8358.0,167973.0,316523.2,484496.2,23.0,27753.0,2789.0,513.0,3302.0,1852.0,78305.0,2021-01-31,189686.0,3854392.8,138995.7,4105.0,12711.0,1621.0,56775.8
19089.0,19089.0,7133.7,6708.6,21735.699999999997,21735.699999999997,6438.2,10714.9,6438.2,10714.9,17153.1,20.0,20.0,2821.5,699.2,3520.7,2387.5,2387.5,2021-02-01,35872.299999999996,35872.299999999996,3520.7,4559.0,14530.0,1790.2,1790.2
20480.0,39569.0,8214.2,7717.0,23076.300000000003,44812.0,4322.8,10954.6,10761.0,21669.5,32430.5,1022.0,1042.0,3809.5,740.0,4549.5,2794.6,5182.1,2021-02-02,42240.100000000006,78112.4,8070.2,5158.0,15322.0,1058.7,2848.9
19188.0,58757.0,6980.7,8697.8,22808.199999999997,67620.2,3672.6,11275.6,14433.6,32945.1,47378.7,1356.0,2398.0,4145.9,752.6,4898.5,2329.9,7512.0,2021-02-03,45580.899999999994,123693.29999999999,12968.7,4039.0,15149.0,1110.7,3959.6000000000004
22433.0,81190.0,8342.2,14847.2,32100.200000000004,99720.4,4952.0,12190.7,19385.6,45135.8,64521.4,375.0,2773.0,3279.9,771.2,4051.1000000000004,2509.9,10021.9,2021-02-04,60243.4,183936.69999999998,17019.800000000003,5357.0,17076.0,2196.6,6156.200000000001
22937.0,104127.0,8227.2,10661.8,26308.6,126029.0,6452.9,11555.8,25838.5,56691.600000000006,82530.1,1426.0,4199.0,4136.2,731.5,4867.7,2644.6,12666.5,2021-02-05,61871.5,245808.19999999998,21887.500000000004,5101.0,17836.0,2212.1,8368.300000000001
23723.0,127850.0,9357.0,10423.4,28052.0,154081.0,8368.5,12444.5,34207.0,69136.1,103343.1,1315.0,5514.0,4172.9,746.6,4919.5,2215.7,14882.2,2021-02-06,71608.6,317416.8,26807.000000000004,5381.0,18342.0,2214.4,10582.7
21008.0,148858.0,5839.5,4902.6,17162.9,171243.9,8503.3,9426.2,42710.3,78562.3,121272.6,80.0,5594.0,3005.4,561.7,3567.1000000000004,1836.0,16718.2,2021-02-07,66648.20000000001,384065.0,30374.100000000006,4844.0,16164.0,1371.9,11954.6
18297.5,167155.5,4533.0,4398.0,13846.0,185089.9,6919.0,7673.0,49629.3,86235.3,135864.6,24.0,5618.0,2758.0,517.0,3275.0,2458.0,19176.2,2021-02-08,70024.3,454089.3,33649.100000000006,4876.5,13421.0,816.0,12770.6
17915.0,185070.5,6688.4,5343.0,19928.899999999998,205018.8,5974.1,11896.3,55603.4,98131.6,153735.0,1219.0,6837.0,3998.8,656.3,4655.1,2395.0,21571.2,2021-02-09,84431.4,538520.7,38304.200000000004,5198.0,12717.0,1849.0,14619.6
18866.0,203936.5,6887.4,6834.9,21493.3,226512.09999999998,3788.6,11848.2,59392.0,109979.8,169371.8,1223.0,8060.0,4077.2,662.0,4739.2,2513.5,24084.7,2021-02-10,90169.5,628690.2,43043.4,5032.0,13834.0,2031.5,16651.1
18094.0,222030.5,6815.5,5036.7,19259.4,245771.49999999997,2758.3,11028.5,62150.3,121008.3,183158.6,569.0,8629.0,3621.3,687.9,4309.2,2308.3,26393.0,2021-02-11,89969.29999999999,718659.5,47352.6,4935.0,13159.0,1942.1,18593.199999999997
16198.0,238228.5,7890.1,4915.9,19716.300000000003,265487.8,3842.6,10645.9,65992.90000000001,131654.2,197647.10000000003,673.0,9302.0,3735.6,748.0,4483.6,2414.4,28807.4,2021-02-12,93965.00000000001,812624.5,51836.2,4121.0,12077.0,1357.8,19950.999999999996
18381.0,256609.5,5121.8,8607.8,21529.499999999996,287017.3,5756.9,11576.1,71749.8,143230.30000000002,214980.10000000003,699.0,10001.0,3776.2,667.7,4443.9,2321.8,31129.2,2021-02-13,101445.3,914069.8,56280.1,4855.0,13526.0,1400.3,21351.299999999996
18846.0,275455.5,3323.6,10671.9,21279.6,308296.89999999997,6937.0,10161.8,78686.8,153392.1,232078.90000000002,26.0,10027.0,2877.7,579.3,3457.0,1556.9,32686.100000000002,2021-02-14,106528.5,1020598.3,59737.1,5056.0,13790.0,1548.2,22899.499999999996
18457.0,293912.5,4031.0,5699.0,15343.0,323639.89999999997,6694.0,9082.0,85380.8,162474.1,247854.90000000002,444.0,10471.0,3469.0,546.0,4015.0,1710.0,34396.100000000006,2021-02-15,107396.8,1127995.1,63752.1,4778.0,13679.0,948.0,23847.499999999996
21841.0,315753.5,8951.0,8341.0,25901.0,349540.89999999997,4337.0,12815.0,89717.8,175289.1,265006.9,1367.0,11838.0,4206.0,745.0,4951.0,2453.0,36849.100000000006,2021-02-16,125323.8,1253318.9000000001,68703.1,5381.0,16460.0,2301.0,26148.499999999996
20715.0,336468.5,7908.0,9145.1,26307.1,375847.99999999994,3245.6,13629.1,92963.40000000001,188918.2,281881.60000000003,1798.0,13636.0,4375.1,745.5,5120.6,2768.6,39617.700000000004,2021-02-17,129749.30000000002,1383068.2000000002,73823.70000000001,3812.0,16903.0,2589.6,28738.099999999995
20388.0,356856.5,6305.2,7915.4,22978.199999999997,398826.19999999995,4030.3,13495.2,96993.70000000001,202413.40000000002,299407.10000000003,2388.0,16024.0,4737.6,718.1,5455.700000000001,2700.7,42318.4,2021-02-18,130637.1,1513705.3000000003,79279.40000000001,4113.0,16275.0,2508.8,31246.899999999994
18997.0,375853.5,6100.3,7131.2,20660.9,419487.1,6190.4,11163.5,103184.1,213576.90000000002,316761.0,849.0,16873.0,3734.1,651.0,4385.1,2143.4,44461.8,2021-02-19,132523.9,1646229.2000000002,83664.50000000001,3406.0,15591.0,2150.4,33397.299999999996
20173.0,396026.5,5330.4,8308.6,20231.600000000002,439718.69999999995,6561.9,10763.4,109746.0,224340.30000000002,334086.30000000005,1398.0,18271.0,4170.8,567.2,4738.0,1847.0,46308.8,2021-02-20,138224.5,1784453.7000000002,88402.50000000001,4681.0,15492.0,1661.9,35059.2
18291.0,414317.5,5172.1,6698.3,15559.100000000002,455277.79999999993,7242.9,6557.9,116988.9,230898.2,347887.1,101.0,18372.0,2869.2,490.4,3359.6,1547.5,47856.3,2021-02-21,138684.69999999998,1923138.4000000001,91762.10000000002,4177.0,14114.0,1229.6,36288.799999999996
18546.0,432863.5,3638.2,7034.8,15961.099999999999,471238.8999999999,5959.9,8117.1,122948.79999999999,239015.30000000002,361964.1,24.0,18396.0,2829.0,578.3,3407.3,1399.0,49255.3,2021-02-22,144952.69999999998,2068091.1,95169.40000000002,4262.0,14284.0,1236.5,37525.299999999996
19135.0,451998.5,5686.6,8641.4,18789.3,490028.1999999999,3700.7,7966.2,126649.49999999999,246981.50000000003,373631.0,540.0,18936.0,3504.9,719.6,4224.5,2355.4,51610.700000000004,2021-02-23,153467.89999999997,2221559.0,99393.90000000002,4224.0,14911.0,1449.2,38974.49999999999
19669.0,471667.5,6058.0,10439.0,23606.0,513634.1999999999,867.0,11700.0,127516.49999999999,258681.50000000003,386198.0,2176.0,21112.0,4591.0,708.0,5299.0,3477.0,55087.700000000004,2021-02-24,161944.5,2383503.5,104692.90000000002,4290.0,15379.0,2046.0,41020.49999999999
20573.0,492240.5,6706.1,11115.0,26913.2,540547.3999999999,4138.2,12917.2,131654.69999999998,271598.7,403253.4,956.0,22068.0,3825.1,734.8,4559.9,2720.6,57808.3,2021-02-25,168307.69999999998,2551811.2,109252.80000000002,5165.0,15408.0,2459.3,43479.799999999996
